strategy,n,hit,roi,p,roi_early,roi_late,bh_threshold,survives_fdr
linear_qb | total<=44 | OU over | edge>=3.0pt,405,0.5061728395061729,-0.033670033670033635,0.4787086305625794,-0.09511297950604304,0.012147335423197535,0.027016341591987347,False
neural_qbfeat | total<=44 | ML favs | edge>=0.00,863,0.6952491309385863,-0.03375493768846937,0.13362167914694043,-0.019089180782265243,-0.04556731511292249,0.011228255139694256,False
elo | wk1-6 | OU any | edge>=3.0pt,409,0.5061124694376528,-0.033785285619026405,0.47503069099128403,-0.05397727272727269,-0.00933660933660929,0.02680548234053769,False
lean_qb | all games | ATS any | edge>=0pt,2464,0.5060876623376623,-0.03383264462809913,0.07867559499139759,-0.016616314199395726,-0.05382775119617221,0.008144438587243015,False
lean | all games | ATS any | edge>=0pt,2464,0.5060876623376623,-0.03383264462809913,0.07867559499139759,-0.016616314199395722,-0.05382775119617221,0.008118081180811807,False
linear_qb | wk14+ | ML favs | edge>=0.00,642,0.7071651090342679,-0.033904172981688005,0.18216941526938105,-0.045166139413102845,-0.02191796433603427,0.013943068002108592,False
elo | line>7 | ML any | edge>=0.00,599,0.8046744574290484,-0.03395872634434375,0.10743262884675911,-0.018238131584996535,-0.05667338162927812,0.009646810753821825,False
lean | all games | ML favs | edge>=0.05,1039,0.7025986525505293,-0.03395948421928166,0.09101042819846308,-0.01217933495659968,-0.0607406548791889,0.008803373748023193,False
lean | total>=48 | ATS away | edge>=1pt,251,0.5059760956175299,-0.0340456356392611,0.5732714178668552,-0.000534759358288733,-0.10437710437710435,0.03104902477596205,False
neural_qbfeat | wk14+ | ML any | edge>=0.10,295,0.5796610169491525,-0.034169345959096736,0.5216875654177864,-0.07113809737318061,0.005663181972979538,0.028439641539272538,False
linear | all games | ML favs | edge>=0.05,1244,0.6889067524115756,-0.03417508618127904,0.07121196917472064,-0.035239863541910124,-0.03280496825399641,0.007538218239325251,False
lean_qb | wk7-13 | ATS dogs | edge>=3pt,172,0.5058139534883721,-0.034355179704016865,0.6384711940248072,-0.10675562969140945,0.09090909090909095,0.03413284132841329,False
linear | line<=3 | OU under | edge>=3.0pt,172,0.5058139534883721,-0.03435517970401687,0.6384711940248071,-0.0631313131313131,0.014204545454545497,0.03410648392198208,False
ensemble | wk1-6 | OU under | edge>=1.5pt,259,0.5057915057915058,-0.03439803439803435,0.5631864391083505,-0.09969008264462807,0.10405257393209205,0.03046916183447549,False
ensemble | line 3-7 | OU under | edge>=3.0pt,174,0.5057471264367817,-0.03448275862068961,0.6352588502634389,0.026737967914438547,-0.16694214876033053,0.03389562467053242,False
vegas | line>7 | ATS dogs | edge>=0pt,435,0.5057471264367817,-0.03448275862068961,0.4520829942384567,-0.049197860962566814,-0.013636363636363594,0.025672113863995785,False
lean_qb | total<=44 | ATS any | edge>=0pt,1044,0.5057471264367817,-0.03448275862068961,0.2435797463288538,-0.037433155080213866,-0.03201024327784887,0.016710595677385347,False
ensemble | total<=44 | ATS any | edge>=0pt,1044,0.5057471264367817,-0.03448275862068961,0.2435797463288538,-0.00534759358288766,-0.05889884763124196,0.016736953083816553,False
linear | all games | ML favs | edge>=0.00,2059,0.6911121903836814,-0.03454840731890454,0.01853541556233269,-0.052407461892838944,-0.014222837419598074,0.003083816552451239,False
linear_qb | total>=48 | ML favs | edge>=0.00,586,0.6860068259385665,-0.03469299998958309,0.211599409293884,-0.06459644936704634,0.026671370087086272,0.015208223510806538,False
linear | line>7 | OU under | edge>=1.5pt,178,0.5056179775280899,-0.034729315628191995,0.6289302468581263,0.03278688524590168,-0.1818181818181818,0.033552978386926724,False
linear_qb | total<=44 | OU any | edge>=3.0pt,538,0.5055762081784386,-0.034809057113889784,0.3984295331746035,-0.10419580419580415,0.03008502289077833,0.023616236162361623,False
elo | line 3-7 | OU under | edge>=0.0pt,449,0.5055679287305123,-0.03482486333265839,0.44037269164162585,-0.0012940795858944808,-0.09090909090909087,0.02514496573537164,False
elo | all games | ATS any | edge>=3pt,809,0.5055624227441285,-0.03483537476120908,0.2998485010977151,-0.010743801652892524,-0.06356245380635621,0.019056404849762787,False
vegas | total<=44 | ATS dogs | edge>=0pt,633,0.5055292259083728,-0.034898750538560924,0.35835454696947106,-0.0386363636363636,-0.03193407159412821,0.0216921454928835,False
lean_qb | line 3-7 | ATS home | edge>=0pt,546,0.5054945054945055,-0.03496503496503492,0.39282261550179437,-0.04545454545454541,-0.022727272727272686,0.02335266209804955,False
neural_qbfeat | wk14+ | ML any | edge>=0.05,507,0.6252465483234714,-0.03496999643206219,0.3401223423614847,-0.04323079397468574,-0.025995302805508175,0.020795993674222458,False
elo | wk7-13 | ATS any | edge>=3pt,275,0.5054545454545455,-0.03504132231404954,0.5438937203135082,0.03067484662576691,-0.13068181818181815,0.02944122298365841,False
elo | line>7 | ML favs | edge>=0.00,588,0.814625850340136,-0.035195694161220155,0.06766440711013709,-0.022767103135564362,-0.05321715114842107,0.007274644175013179,False
linear_qb | wk1-6 | ML any | edge>=0.05,589,0.5755517826825127,-0.0351958245290885,0.3417703043575893,-0.020008662773029387,-0.05564706227230752,0.020927780706378494,False
ensemble | all games | ATS any | edge>=0pt,2464,0.505275974025974,-0.035382231404958636,0.06593382509737515,-0.01084866794836579,-0.06387559808612436,0.00716921454928835,False
elo | line 3-7 | ML any | edge>=0.05,599,0.6327212020033389,-0.035408785830553194,0.2787001746963643,-0.04697806855580821,-0.020628257329847157,0.018212967843964156,False
linear | wk1-6 | OU any | edge>=0.0pt,859,0.5052386495925495,-0.03545348714149641,0.27689960131731023,-0.039215686274509776,-0.031136363636363597,0.018107538218239325,False
linear_qb | wk1-6 | ATS any | edge>=3pt,386,0.5051813471502591,-0.035562882713141744,0.46518615404332536,-0.01726121979286531,-0.0646735814521049,0.02633104902477596,False
linear_qb | wk14+ | ATS dogs | edge>=0pt,388,0.5051546391752577,-0.03561387066541702,0.46338797788956143,-0.05421184320266885,-0.0117647058823529,0.02622561939905113,False
lean | wk7-13 | OU any | edge>=3.0pt,291,0.5051546391752577,-0.03561387066541702,0.5256710619349317,0.027113237639553468,-0.12499999999999997,0.028650500790722195,False
neural_qbfeat | line 3-7 | ATS any | edge>=0pt,976,0.5051229508196722,-0.03567436661698953,0.24348062199032514,-0.07086069823712406,0.005454545454545491,0.016657880864522932,False
linear | total<=44 | OU any | edge>=3.0pt,491,0.505091649694501,-0.035734123310498016,0.4076671509805753,-0.10909090909090907,0.026315789473684254,0.02401159725882973,False
linear_qb | all games | ATS home | edge>=1pt,990,0.5050505050505051,-0.03581267217630849,0.2383072801776762,-0.03808353808353804,-0.03332049306625573,0.016499736425935687,False
neural_qbfeat | line<=3 | OU any | edge>=3.0pt,396,0.5050505050505051,-0.035812672176308506,0.4562956197242531,-0.027272727272727226,-0.04545454545454541,0.025856615709014236,False
lean_qb | all games | OU any | edge>=1.5pt,1586,0.5050441361916772,-0.03582483090679808,0.13530843065147755,-0.043234672304439704,-0.02704733283245675,0.011412756984712705,False
lean | total>=48 | ML favs | edge>=0.00,629,0.6804451510333863,-0.03586410693625553,0.1859533672996067,-0.05861843925165284,0.013303545805557761,0.014127569847127042,False
ensemble | all games | OU any | edge>=0.0pt,2503,0.5049940071913703,-0.03592053172556564,0.059897946487195264,-0.01489203276247203,-0.06026645768025073,0.006589351607801793,False
linear_qb | all games | ML favs | edge>=0.00,2064,0.6918604651162791,-0.03596921426130043,0.013778548127347844,-0.05639980227141171,-0.012837060894480222,0.0026357406431207174,False
lean | total>=48 | ML any | edge>=0.00,702,0.6538461538461539,-0.03600792392365559,0.19694138608937262,-0.04887171895676797,-0.009609179333964081,0.014496573537163944,False
lean | line 3-7 | ML any | edge>=0.10,256,0.59765625,-0.03603915823882708,0.5152090795648683,-0.023289972958788985,-0.05118562622109456,0.028149710068529257,False
lean | line<=3 | ATS dogs | edge>=3pt,204,0.5049019607843137,-0.036096256684491936,0.5906093688556022,0.09090909090909095,-0.1383748994368463,0.031787032156035844,False
lean_qb | line>7 | OU under | edge>=0.0pt,204,0.5049019607843137,-0.036096256684491936,0.5906093688556022,0.02473262032085566,-0.1577540106951871,0.031813389562467057,False
linear | all games | OU any | edge>=1.5pt,1743,0.5048766494549627,-0.03614457831325297,0.11417662968089441,-0.023625023625023587,-0.05156559189849838,0.010094886663152346,False
lean | all games | ATS home | edge>=1pt,929,0.5048439181916039,-0.03620706527057437,0.24816015258014942,-0.049398948159278686,-0.02185903983656788,0.01697416974169742,False
linear | wk7-13 | ATS dogs | edge>=1pt,414,0.5048309178743962,-0.036231884057970974,0.4409005153114608,-0.008583690987124418,-0.07182320441988946,0.02517132314180285,False
lean_qb | line>7 | ML favs | edge>=0.00,595,0.8134453781512605,-0.03634945305150295,0.058313605412410305,-0.02288309342478919,-0.055992531349973854,0.006483921982076964,False
lean_qb | line>7 | ML any | edge>=0.00,599,0.8096828046744574,-0.0364175099594438,0.06661039110203122,-0.014869762370093687,-0.06755180647630069,0.007195571955719557,False
lean_qb | wk7-13 | ML any | edge>=0.05,469,0.6289978678038379,-0.0364601793254864,0.3243959510526862,-0.018350654564315356,-0.06213089741477523,0.020137058513442278,False
linear | line>7 | ML favs | edge>=0.05,334,0.8083832335329342,-0.03651855321105071,0.1610497671821592,-0.011584638965463228,-0.0809840336156817,0.01275698471270427,False
linear | line>7 | ML favs | edge>=0.00,581,0.8141135972461274,-0.03660294881767069,0.05897251002957741,-0.024542694922834913,-0.05435974816921613,0.006536636794939378,False
lean | line>7 | ML favs | edge>=0.00,590,0.8135593220338984,-0.03661266825967889,0.057410107426154454,-0.02500371394102139,-0.05354239330772111,0.0063257775434897206,False
vegas | line>7 | ML favs | edge>=0.00,599,0.8130217028380634,-0.036619193397447236,0.055908903204527266,-0.025643310675001647,-0.05247822394334822,0.006193990511333685,False
vegas | line>7 | ML any | edge>=0.00,599,0.8130217028380634,-0.036619193397447236,0.055908903204527266,-0.025643310675001647,-0.05247822394334822,0.006220347917764893,False
lean_qb | line<=3 | ML any | edge>=0.10,278,0.45323741007194246,-0.03664064102535309,0.5718156908767104,0.058720607770216246,-0.12162243416970399,0.03091723774380601,False
lean | total>=48 | ATS dogs | edge>=1pt,327,0.5045871559633027,-0.03669724770642197,0.48807185747082077,0.007089241034195205,-0.12427022518765633,0.027253558249868217,False
linear_qb | total<=44 | OU under | edge>=1.5pt,220,0.5045454545454545,-0.036776859504132196,0.5691347260062919,-0.10816191108161907,0.08105147864184013,0.030785450711649977,False
linear | line 3-7 | ATS any | edge>=1pt,775,0.5045161290322581,-0.03683284457478001,0.2833539358711262,-0.06520376175548585,-0.0005347593582887278,0.01834475487612019,False
lean_qb | total<=44 | ATS any | edge>=1pt,785,0.5044585987261146,-0.036942675159235626,0.27883325755827026,-0.024475524475524434,-0.0477218743251997,0.018265682656826567,False
linear_qb | line 3-7 | ML any | edge>=0.10,405,0.5802469135802469,-0.03696453825352061,0.41862746210630847,-0.09945799029733711,0.07878037644735078,0.02459146020031629,False
linear | wk7-13 | OU under | edge>=0.0pt,450,0.5044444444444445,-0.03696969696969693,0.4122471093471422,0.02146930560214698,-0.12544438801422036,0.02422245651027939,False
neural_qbfeat | total>=48 | ATS dogs | edge>=0pt,456,0.5043859649122807,-0.03708133971291862,0.4077260805832324,-0.014055023923444931,-0.08313397129186599,0.02403795466526094,False
linear | total<=44 | ML favs | edge>=0.00,859,0.6926658905704307,-0.03709208345323988,0.1007728144111086,-0.032198361766908205,-0.0410482710901901,0.009277807063784924,False
ensemble | wk7-13 | OU any | edge>=3.0pt,343,0.5043731778425656,-0.03710575139146564,0.47268752013229215,0.003748828491096593,-0.09029896278218423,0.026700052714812864,False
lean | total>=48 | ATS any | edge>=0pt,688,0.5043604651162791,-0.03713002114164901,0.30828419939475304,0.00803291536050161,-0.13068181818181815,0.01937269372693727,False
lean_qb | total>=48 | ATS any | edge>=0pt,688,0.5043604651162791,-0.03713002114164901,0.30828419939475304,0.008032915360501615,-0.13068181818181815,0.01939905113336848,False
linear_qb | line>7 | ATS dogs | edge>=0pt,345,0.5043478260869565,-0.03715415019762842,0.4708164439788565,-0.0454545454545454,-0.023923444976076493,0.026568265682656828,False
lean_qb | wk14+ | ML any | edge>=0.00,755,0.6662251655629139,-0.03718025896733524,0.16679074899999588,-0.0709111770246076,-0.0005607816289152548,0.013178703215603585,False
linear | line 3-7 | ATS home | edge>=3pt,232,0.5043103448275862,-0.03722570532915356,0.5539311340349353,-0.15644820295983083,0.11209179170344227,0.030021085925144964,False
lean | wk14+ | ATS any | edge>=3pt,232,0.5043103448275862,-0.03722570532915356,0.5539311340349353,-0.11309949892627053,0.05454545454545459,0.02999472851871376,False
lean | total>=48 | ML dogs | edge>=0.00,73,0.4246575342465753,-0.037247114130157445,0.779931356348161,0.05091613168133902,-0.15669409232637843,0.040274117026884555,False
linear_qb | all games | ATS any | edge>=3pt,1049,0.5042897998093422,-0.03726492763671025,0.20655994338079695,-0.040887342322748974,-0.03188280913399391,0.014918292040063258,False
linear_qb | wk1-6 | OU over | edge>=0.0pt,468,0.5042735042735043,-0.037296037296037254,0.39888678657320953,0.014959723820483358,-0.09090909090909088,0.023642593568792832,False
linear_qb | line>7 | ML favs | edge>=0.00,589,0.8132427843803056,-0.037323584851369,0.05301344594168414,-0.025323721003927716,-0.054896607222098937,0.006062203479177649,False
neural_qbfeat | wk1-6 | OU any | edge>=1.5pt,597,0.5041876046901173,-0.037460027409776116,0.3384019337576985,-0.06564130733315018,-0.0023923444976076133,0.020611491829204007,False
ensemble | wk14+ | ML dogs | edge>=0.00,101,0.40594059405940597,-0.03758366610371994,0.751739851915028,-0.1296954443489884,0.05637034770645392,0.03914074855034265,False
linear_qb | total>=48 | ATS dogs | edge>=0pt,365,0.5041095890410959,-0.03760896637608961,0.45270102464074663,0.014674302075876925,-0.15724815724815716,0.025698471270426994,False
elo | line 3-7 | ATS any | edge>=0pt,976,0.5040983606557377,-0.03763040238450071,0.21861857011482538,-0.041825095057034176,-0.03272727272727269,0.015366367949393781,False
elo | wk14+ | ATS dogs | edge>=0pt,494,0.5040485829959515,-0.03772543246227453,0.38061164637128464,-0.06651069518716574,-0.0024570024570024188,0.02293094359515024,False
elo | wk7-13 | OU over | edge>=3.0pt,248,0.5040322580645161,-0.03775659824046916,0.5347332409563864,0.01584653878231864,-0.07979071288423803,0.028940432261465473,False
neural_qbfeat | line>7 | ATS away | edge>=0pt,373,0.5040214477211796,-0.037777236168657045,0.4457433597786535,-0.04545454545454541,-0.025974025974025934,0.025408539799683712,False
neural_qbfeat | wk14+ | ML favs | edge>=0.00,639,0.704225352112676,-0.03782873104744974,0.13880236526707512,-0.04312227629791617,-0.03217543029452444,0.011544544016868741,False
lean_qb | all games | ML any | edge>=0.00,2517,0.6495828367103695,-0.03795526201255414,0.0118862243764406,-0.03541418936953378,-0.040894806201138126,0.0022667369530838164,False
neural_qbfeat | all games | OU any | edge>=0.0pt,2503,0.5037954454654414,-0.038208695020520794,0.045363883562644154,-0.024842618290123835,-0.053683385579937265,0.005324196099103848,False
lean | total<=44 | ML any | edge>=0.00,1073,0.6346691519105312,-0.03822838050324087,0.11604060971827293,-0.0018279584337884734,-0.06859317703297212,0.01025303110173959,False
lean | line>7 | ML any | edge>=0.00,599,0.8046744574290484,-0.038231219360309196,0.06367703649480756,-0.025247072823220525,-0.056991986193490385,0.0069319978914074865,False
neural_qbfeat | line<=3 | OU any | edge>=0.0pt,927,0.5037756202804746,-0.038246543100911995,0.22303777458563573,-0.037154150197628424,-0.03932256180650181,0.015761729045861886,False
lean_qb | line 3-7 | ATS any | edge>=1pt,663,0.5037707390648567,-0.0382558617852735,0.3028238331127637,-0.04020979020979017,-0.035877166311948885,0.019161834475487614,False
lean | all games | ML any | edge>=0.00,2517,0.6456098529996027,-0.038273241800368236,0.01218245051509895,-0.03573641285198401,-0.04120787683063276,0.002319451765946231,False
linear_qb | total<=44 | OU under | edge>=3.0pt,133,0.5037593984962406,-0.038277511961722445,0.6457506165999108,-0.12225705329153601,0.12055335968379452,0.03437005798629415,False
